Name	Glottocode	Area	Longitude	Latitude	classification	Countries	Family_ID
Andegerebinha	ande1247	NA	137.3515	-22.51278	pama1250/aran1266/aran1267/sout3384/aran1263/cent2403	AU	pama1250
Andio	andi1257	NA	123.174	-0.88368	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/west2571	ID	aust1307
Aneityum	anei1239	NA	169.825	-20.1864	aust1307/mala1545/east2712/ocea1241/sout3173/sout2868	VU	aust1307
Angkamuthi	angg1238	NA	142.242	-11.443	pama1250/pama1251/nort2758/guda1246/nort3278/urad1238/yadh1238	AU	pama1250
Anguthimri	angu1242	NA	141.755	-12.395	pama1250/pama1251/nort2758/alba1272/angu1243/angu1244	AU	pama1250
Anindilyakwa	anin1240	NA	136.6415	-13.99904	gunw1250/east2701/wubu1239	AU	gunw1250
Anmatyerre	anma1239	NA	133.286	-22.2853	pama1250/aran1266/aran1267/sout3384/aran1263	AU	pama1250
Antakarinya	anta1253	NA	134.838	-27.1152	pama1250/dese1234/wati1241/unun9966	AU	pama1250
Anuta	anut1237	NA	169.85	-11.61	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485	SB	aust1307
Aoheng-Seputan	aohe1237	NA	114.127	0.87404	aust1307/mala1545/nort3253/sara1342/puna1279/mull1247	ID	aust1307
Aore	aore1237	NA	167.166	-15.5753	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339	VU	aust1307
Apma	apma1240	NA	168.189	-15.8559	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/sout3188	VU	aust1307
Arabana	arab1267	NA	135.449	-28.705	pama1250/karn1253/palk1239/arab1266	AU	pama1250
Araki	arak1252	NA	166.952542	-15.632997	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339/arak1257	VU	aust1307
Arakwal	arak1254	NA	NA	NA	book1242	AU	book1242
Aralle-Tabulahan	aral1243	NA	119.319	-2.78397	aust1307/mala1545/sout2923/nort2894/pitu1237/mata1312	ID	aust1307
'Are'are	area1240	NA	161.158	-9.20699	aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/sout3198	SB	aust1307
Areba	areb1238	NA	142.63107	-16.63548	pama1250/pama1251/norm1247/kuth1239/ribg1235	AU	pama1250
Arhâ	arha1237	NA	165.273	-21.2866	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246/houa1234	NC	aust1307
Arhö	arho1237	NA	165.161	-21.3183	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246/houa1234	NC	aust1307
Arritinngithigh	arit1239	NA	141.95	-12.96	pama1250/pama1251/nort2758	AU	pama1250
Arosi	aros1241	NA	161.432	-10.2441	aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243	SB	aust1307
Arta	arta1239	NA	121.656	16.4185	aust1307/mala1545/nort3238	PH	aust1307
Asumboa	asum1237	NA	166.499	-11.2969	aust1307/mala1545/east2712/ocea1241/temo1244/utup1237/utup1238	SB	aust1307
Ata	ataa1240	NA	122.9	9.715	aust1307/mala1545/grea1284/cent2246/bisa1268/unun9997	PH	aust1307
Atampaya	atam1239	NA	142.273	-11.0018	pama1250/pama1251/nort2758/guda1246/nort3278/urad1238	AU	pama1250
Ata Manobo	atam1240	NA	125.499	7.7789	aust1307/mala1545/grea1284/mano1276/cent2255/east2778/east2742/cent2088	PH	aust1307
Atayal	atay1247	NA	121.388	24.5209	aust1307/atay1246	CN	aust1307
Athima	athi1234	NA	142.4	-17.2	pama1250/pama1251/alay1234/kunj1248	AU	pama1250
Ati	atii1237	NA	122.512	11.1539	aust1307/mala1545	PH	aust1307
Aulua	aulu1238	NA	167.697	-16.3579	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315	VU	aust1307
Australian Aborigines Sign Language	aust1253	NA	135	-25	sign1238/auxi1235	AU	sign1238
Auslan	aust1271	NA	145	-30	sign1238/deaf1237/bsli1234/banz1243/aust1310	AU	sign1238
Austral	aust1304	NA	-149.462	-23.3843	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/tahi1244	PF	aust1307
Avok	avok1244	NA	167.773866	-16.536653	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295	VU	aust1307
Awabakal	awab1243	NA	151.43555	-33.12847	pama1250/sout3135/news1235/yuin1243/kuri1270/hunt1235	AU	pama1250
Axamb	axam1237	NA	167.707	-16.4838	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295	VU	aust1307
Yintyinka-Ayabadhu	ayab1239	NA	142.893	-14.6652	pama1250/pama1251/comp1236/nort3256/umbi1242	AU	pama1250
Äiwoo	ayiw1239	NA	166.328715	-10.282595	aust1307/mala1545/east2712/ocea1241/temo1244/reef1242	SB	aust1307
Babuza	babu1240	NA	120.585	24.0017	aust1307/west2572/cent2106	CN	aust1307
Bada (Indonesia)	bada1261	NA	120.319	-1.80249	aust1307/mala1545/sout2923/ramp1244/bada1260	ID	aust1307
Badimaya	badi1246	NA	117.246	-29.0647	pama1250/sout3134/kart1249/kart1250	AU	pama1250
Badjirri	badj1244	NA	145.47	-28.79	pama1250/karn1253/badj1246	AU	pama1250
Baeggu	baeg1237	NA	160.771	-8.49014	aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284	SB	aust1307
Baelelea	bael1237	NA	160.721	-8.41627	aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284	SB	aust1307
Baetora	baet1237	NA	168.159	-15.2574	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234	VU	aust1307
Bahau	baha1257	NA	115.332	0.30801	aust1307/mala1545/nort3253/kaya1335/kaya1336/kaya1333	ID	aust1307
Bahonsuai	baho1237	NA	121.707	-2.22572	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490	ID	aust1307
Baki	baki1244	NA	168.165	-16.7096	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/baki1243	VU	aust1307
Bakumpai	baku1263	NA	114.77	-1.98842	aust1307/mala1545/basa1291/grea1283/sout2921	ID	aust1307
Balau	bala1306	NA	110.913	1.33476	book1242	MY	book1242
Balangao	bala1310	NA	121.272	17.0994	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754	PH	aust1307
Balangingi	bala1311	NA	121.686646	6.011614	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244	MY;PH	aust1307
Balaesang	bala1314	NA	119.689	-0.05644	aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925	ID	aust1307
Balantak	bala1315	NA	123.289	-0.86809	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/east2491	ID	aust1307
Balade	bala1316	NA	164.2	-20.25	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/extr1244/nyal1256	NC	aust1307
Balinese	bali1278	NA	115.075	-8.35714	aust1307/mala1545/mala1536/nort3170/bali1277	ID	aust1307
Balinese Malay	bali1279	NA	114.648391	-8.355884	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/sing1270	ID	aust1307
Bambam	bamb1270	NA	119.201	-3.02759	aust1307/mala1545/sout2923/nort2894/pitu1237/mata1312	ID	aust1307
Banao Itneg	bana1288	NA	121.05	17.5643	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/nort3226/nort3231	PH	aust1307
Bandjigali	band1337	NA	143.282	-30.0771	book1242	AU	book1242
Banggarla	bang1339	NA	136.079	-33.3036	pama1250/aran1266/thur1253/core1260/nort2752	AU	pama1250
Bangka	bang1365	NA	105.897	-1.73288	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/nort3388/bang1370	ID	aust1307
Banggai	bang1368	NA	123.171	-1.58305	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/east2491	ID	aust1307
Banjar	banj1239	NA	115.79	0.747105	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/east2755/banj1240/banj1241	ID;MY	aust1307
Bantik	bant1286	NA	124.846	1.44586	aust1307/mala1545/sang1335/sout3155	ID	aust1307
Bantoanon	bant1288	NA	122.034	12.5194	aust1307/mala1545/grea1284/cent2246/bisa1268	PH	aust1307
Bantayanon	bant1293	NA	123.755	11.2144	aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/peri1261	PH	aust1307
Baram Kayan	bara1370	NA	114.482	3.51211	aust1307/mala1545/nort3253/kaya1335/kaya1336/kaya1333	MY	aust1307
Baras	bara1371	NA	119.342	-1.5667	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/comm1248	ID	aust1307
Bardi	bard1255	NA	122.906	-16.6274	nyul1248/west2872/bard1254	AU	nyul1248
Barrow Point	barr1247	NA	144.531	-14.1219	pama1250/pama1251/comp1236/wika1239/flin1248	AU	pama1250
Barranbinya	barr1252	NA	145.93	-30.1	pama1250/sout3135/news1235/muru1265	AU	pama1250
Basap	basa1286	NA	117.942	1.41405	aust1307/mala1545/basa1291	ID	aust1307
Basay	basa1287	NA	121.857	25.0046	aust1307/east2493/nort2900	CN	aust1307
Batak Simalungun	bata1288	NA	98.9083	3.04372	aust1307/mala1545/nort2829/toba1265/sout3166	ID	aust1307
Batak Toba	bata1289	NA	99.1761	2.35498	aust1307/mala1545/nort2829/toba1265/sout3166/sout2849	ID	aust1307
Batak Angkola	bata1290	NA	99.60248	1.66127	aust1307/mala1545/nort2829/toba1265/sout3166/sout2849/angk1248	ID	aust1307
Batak Mandailing	bata1291	NA	99.898	0.85805	aust1307/mala1545/nort2829/toba1265/sout3166/sout2849/angk1248	ID	aust1307
Batak Alas-Kluet	bata1292	NA	97.8123	3.4293	aust1307/mala1545/nort2829/toba1265/nort2831	ID	aust1307
Batak Karo	bata1293	NA	98.2517	2.12787	aust1307/mala1545/nort2829/toba1265/nort2831	ID	aust1307
Batak Dairi	bata1294	NA	98.2427	2.51438	aust1307/mala1545/nort2829/toba1265/nort2831	ID	aust1307
Bataan Ayta	bata1297	NA	120.49	14.4153	aust1307/mala1545/cent2080/samb1319	PH	aust1307
Batad Ifugao	bata1298	NA	121.23	16.8266	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/ifug1247/bata1319	PH	aust1307
Batak	bata1301	NA	119.025	10.1115	aust1307/mala1545/grea1284/pala1354/nort3185/bata1317	PH	aust1307
Batui	batu1260	NA	122.487151	-1.254442	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/west2571/salu1252/batu1263	ID	aust1307
Bau-Jagoi Bidayuh	baub1235	NA	109.985	1.54467	aust1307/mala1545/land1261/bida1239/bida1240	ID;MY	aust1307
Bauro	baur1252	NA	161.863	-10.5826	aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243	SB	aust1307
Bayali	baya1257	NA	151.699	-24.9793	pama1250/rock1234	AU	pama1250
Baybayanon	bayb1234	NA	124.8086	10.6956	aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/wara1304/sama1315	PH	aust1307
Bayungu	bayu1240	NA	114.108	-23.3809	pama1250/sout3134/pilb1234/kany1246	AU	pama1250
Riuk Bekati'	beka1241	NA	109.576	1.3307	aust1307/mala1545/land1261/beny1238/baka1275	ID	aust1307
Lemeting	bela1260	NA	114.933	4.96207	aust1307/mala1545/nort3253/nort3171/bera1263/cent2094/cent2272	BN;MY	aust1307
Kata Kolok	beng1239	NA	115.098	-8.383	sign1238/vill1244	ID	sign1238
Ben-Lomond-Cape-Portland	benl1235	NA	147.787122	-41.326418	nort1442	AU	nort1442
Bentong	bent1237	NA	119.806	-4.76004	aust1307/mala1545/sout2923/maka1310/nucl1727	ID	aust1307
Benyadu'	beny1237	NA	109.753	0.78534	aust1307/mala1545/land1261/beny1238	ID	aust1307
Berau Malay	bera1262	NA	117.934	1.6687	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/east2755/banj1240/bera1266	ID	aust1307
Besoa	beso1237	NA	120.379	-1.60095	aust1307/mala1545/sout2923/ramp1244/bada1260	ID	aust1307
Betawi	beta1252	NA	107.022	-6.21174	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/beta1260	ID	aust1307
Biatah Bidayuh	biat1246	NA	110.254	1.17596	aust1307/mala1545/land1261/bida1239/bida1240	ID;MY	aust1307
Bidyara	bidy1243	NA	147.273359	-25.192664	pama1250/grea1282/guwa1245/mari1445/sout2765/bidy1245	AU	pama1250
Bierebo	bier1244	NA	168.154	-16.6663	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/baki1243	VU	aust1307
Bieria	bier1246	NA	168.232	-16.7867	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/bier1245	VU	aust1307
Bigambal	biga1237	NA	149.515	-28.266	pama1250/east2770/yuga1242/yuga1243	AU	pama1250
Big Nambas	bign1238	NA	167.239	-16.0903	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261	VU	aust1307
Bindal-Cunningham	bind1234	NA	147.276395	-19.503533	pama1250/grea1282/unun9965/bind1237	AU	pama1250
Bindal-Gorton	bind1235	NA	147.269528	-19.678195	pama1250/grea1282/unun9965/bind1237	AU	pama1250
Bindal-Mount Elliot	bind1236	NA	147.002766	-19.409007	pama1250/grea1282/unun9965/bind1237	AU	pama1250
Binongan Itneg	bino1237	NA	120.876	17.5972	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/itne1252	PH	aust1307
Bintauna	bint1245	NA	123.486	0.75069	aust1307/mala1545/grea1284/goro1257/goro1273	ID	aust1307
Bintulu	bint1246	NA	113.634	3.867	aust1307/mala1545/nort3253/nort3171	MY	aust1307
Talaandig-Binukid	binu1244	NA	124.892	8.15933	aust1307/mala1545/grea1284/mano1276/nort2884/kina1254/buki1251	PH	aust1307
Birao	bira1254	NA	160.52	-9.73716	aust1307/mala1545/east2712/ocea1241/sout2853/guad1241/sout2854	SB	aust1307
Biri	biri1256	NA	146.67	-20.1494	pama1250/grea1282/guwa1245/mari1445/east2716	AU	pama1250
Bislama	bisl1239	NA	166.89	-15.4	indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/paci1280/earl1243	NC;VU	indo1319
Boano (Sulawesi)	boan1243	NA	120.992	0.51152	aust1307/mala1545/toli1244	ID	aust1307
Bobongko	bobo1255	NA	121.922	-0.36759	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/west2571/salu1252	ID	aust1307
Bolango	bola1252	NA	123.888	0.39044	aust1307/mala1545/grea1284/goro1257/goro1273	ID	aust1307
Bolinao	boli1256	NA	119.853	16.3071	aust1307/mala1545/cent2080/samb1319/tina1255	PH	aust1307
Bolongan	bolo1268	NA	117.293	2.75927	aust1307/mala1545/nort3253/saba1285	ID	aust1307
Bonerate	bone1254	NA	121.792	-7.37657	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/tuka1246	ID	aust1307
Bonggi	bong1289	NA	117.174	7.29249	aust1307/mala1545/nort3253/saba1285/nort3172	MY	aust1307
Bookan	book1241	NA	116.474	5.32519	aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/nort3186/lowl1273	MY	aust1307
Botolan Sambal	boto1242	NA	120.164	15.2315	aust1307/mala1545/cent2080/samb1319/abel1234	PH	aust1307
Brithenig	brit1244	NA	NA	NA	arti1236	NZ	arti1236
Broome Pearling Lugger Pidgin	broo1238	NA	122.233	-17.927	pidg1258/mala1547	AU	pidg1258
Brooke's Point Palawano	broo1239	NA	117.871	8.83891	aust1307/mala1545/grea1284/pala1354/sout3165/molb1238/nucl1738/broo1240	PH	aust1307
Bruny Island	brun1235	NA	147.247925	-43.373112	sout1293	AU	sout1293
Brunei	brun1242	NA	114.429505	4.456045	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/east2755/banj1240/bera1266/brun1252/brun1246	BN;MY	aust1307
Brunei Bisaya-Dusun	brun1245	NA	114.517	4.60791	aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/bisa1270	BN;MY	aust1307
Budong-Budong	budo1241	NA	119.327	-2.07756	aust1307/mala1545/sout2923/ramp1244/seko1241/pana1302	ID	aust1307
Buginese	bugi1244	NA	119.977	-4.47	aust1307/mala1545/sout2923/bugi1243/bugi1245	ID	aust1307
Buhid	buhi1245	NA	121.21	12.6396	aust1307/mala1545/grea1284/sout2915/buhi1244	PH	aust1307
Bukar-Sadung Bidayuh	buka1257	NA	110.657	0.96817	aust1307/mala1545/land1261/bida1239/bida1240	ID;MY	aust1307
Bukat	buka1261	NA	113.246	1.29075	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/buka1263	ID;MY	aust1307
Bukit Malay	buki1247	NA	115.64	-2.75049	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/east2755/banj1240/banj1241	ID	aust1307
Bukitan	buki1248	NA	114.895	2.34947	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/buka1263	ID;MY	aust1307
Bularnu	bula1255	NA	138.1566659	-21.02656922	pama1250/ngar1290/sout2766/thaw1238	AU	pama1250
Bunaba	buna1275	NA	125.631	-17.8297	buna1274	AU	buna1274
Bunganditj	bung1264	NA	140.5	-36.5	pama1250/sout3135/vict1234/kuli1256/warr1256	AU	pama1250
Bungku	bung1269	NA	122.212	-3.22197	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490	ID	aust1307
Bunun	bunu1267	NA	121.025	23.4116	aust1307	CN	aust1307
Buol	buol1237	NA	121.519	0.97727	aust1307/mala1545/grea1284/goro1257/goro1273	ID	aust1307
Burarra	bura1267	NA	134.365	-12.3061	mani1293/bure1238	AU	mani1293
Burduna	burd1238	NA	114.658	-22.9646	pama1250/sout3134/pilb1234/kany1246/thal1243	AU	pama1250
Burmbar	burm1263	NA	167.73124	-16.41653	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315	VU	aust1307
Burusu	buru1304	NA	117.012	3.36912	aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/nort3186/suma1273/tidu1238	ID	aust1307
Busang Kayan	busa1255	NA	115.401	0.03494	aust1307/mala1545/nort3253/kaya1335/kaya1336/kaya1333/reja1244	ID	aust1307
Busoa	buso1238	NA	122.622	-5.60524	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256	ID	aust1307
Butbut Kalinga	butb1235	NA	121.091	17.2239	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282/sout3203	PH	aust1307
Farafi	butm1237	NA	167.034	-15.3353	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/east2754/sout3220	VU	aust1307
Butuanon	butu1244	NA	125.418	8.87009	aust1307/mala1545/grea1284/cent2246/bisa1268/sout3175/butu1243	PH	aust1307
Bwatoo	bwat1240	NA	165.076	-21.3777	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/vohk1234/bwat1242/haek1241	NC	aust1307
Bwenelang	bwen1239	NA	167.660849	-16.338946	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239	VU	aust1307
Caac	caac1237	NA	164.578	-20.4114	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/extr1244/kumn1236	NC	aust1307
Calamian Tagbanwa	cala1258	NA	120.094	12.0716	aust1307/mala1545/kala1389	PH	aust1307
Caluyanun	calu1238	NA	121.384	12.0489	aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kuya1251/data1234	PH	aust1307
Camarines Norte Agta	cama1250	NA	122.835	14.1571	aust1307/mala1545/grea1284/cent2246/alab1255	PH	aust1307
Campalagian	camp1262	NA	119.623611	-4.016667	aust1307/mala1545/sout2923/bugi1243/bugi1245	ID	aust1307
Capiznon	capi1239	NA	122.954	11.4122	aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/peri1261/capi1240	PH	aust1307
Carolinian	caro1242	NA	145.765	15.205	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238/macr1274	MP	aust1307
Casiguran-Nagtipunan Agta	casi1235	NA	121.878	16.2176	aust1307/mala1545/nort3238/nort3187/nucl1755	PH	aust1307
Cataelano Mandaya	cata1284	NA	126.373	7.77188	book1242	PH	book1242
Cebuano	cebu1242	NA	124.367	8.38799	aust1307/mala1545/grea1284/cent2246/bisa1268	PH	aust1307
Cemuhî	cemu1238	NA	165.13	-20.8489	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/cemp1235	NC	aust1307
South Barisan Malay	cent2053	NA	103.137	-3.79673	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/high1292	ID	aust1307
Central Maewo	cent2058	NA	168.135	-15.0784	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234	VU	aust1307
Central Cagayan Agta	cent2084	NA	121.857	17.9571	aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245	PH	aust1307
Coastal-Naga Bikol	cent2087	NA	123.403	13.7574	aust1307/mala1545/grea1284/cent2246/biko1240/coas1315	PH	aust1307
Central Subanen	cent2089	NA	123.018	8.12701	aust1307/mala1545/grea1284/suba1253/nucl1726/east2769	PH	aust1307
Central Tagbanwa	cent2090	NA	119.338	10.6519	aust1307/mala1545/grea1284/pala1354/nort3185/bata1317	PH	aust1307
Central Palawano	cent2091	NA	117.838	8.77013	aust1307/mala1545/grea1284/pala1354/sout3165/molb1238/nucl1738	PH	aust1307
Central Sama	cent2092	NA	118.455978	7.004574	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244	PH	aust1307
Central Berawan	cent2098	NA	114.565	3.97194	aust1307/mala1545/nort3253/nort3171/bera1263/bera1264/cent2097	MY	aust1307
Kadazan Dusun	cent2100	NA	116.681	6.02998	aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/dusu1277/kada1292	MY	aust1307
Central Melanau	cent2101	NA	111.346451	2.524086	aust1307/mala1545/nort3253/sara1342/mela1262/mela1255	BN;MY	aust1307
Central Bontoc	cent2292	NA	120.92	17.08	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/bont1247	PH	aust1307
Chamorro	cham1312	NA	144.74474	13.438011	aust1307/mala1545	GU;MP	aust1307
Chavacano	chav1241	NA	122.18849	7.435034	indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/sout3183/west2838/cast1243/sout3200/tern1253	PH	indo1319
Chinese Pidgin English	chin1253	NA	166.926	-0.53224	pidg1258/engl1287	CN;NR	pidg1258
Chuukese	chuu1238	NA	151.598607	7.346993	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/east2764/mort1238	FM	aust1307
Cia-Cia	ciac1237	NA	122.791	-5.68289	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/buto1237	ID	aust1307
Cinamiguin Manobo	cina1236	NA	124.721	9.1793	aust1307/mala1545/grea1284/mano1276/nort2884/kina1254	PH	aust1307
Coastal Konjo	coas1295	NA	120.304	-5.41532	aust1307/mala1545/sout2923/maka1310/konj1250	ID	aust1307
Cocos Islands Malay	coco1260	NA	96.833679	-12.193342	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/beta1260	AU;CC;MY;SG	aust1307
Colac	cola1237	NA	143.422444	-38.471266	pama1250/sout3135/vict1234/kuli1256/kuli1251	AU	pama1250
Col	coll1240	NA	103.451	-3.52245	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/cent2391/musi1243	ID	aust1307
Condamine-Upper Clarence Bandjalang	cond1242	NA	152.151281	-28.289642	pama1250/sout3135/news1235/band1357/band1339/inla1268	AU	pama1250
Cotabato Manobo	cota1241	NA	124.234	6.39417	aust1307/mala1545/grea1284/mano1276/cent2255/sout2913/sara1347	PH	aust1307
Cuyonon	cuyo1237	NA	119.3	10.3201	aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kuya1251	PH	aust1307
Da'a Kaili	daak1235	NA	119.527	-1.21051	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/comm1248	ID	aust1307
Dagoman	dago1245	NA	132.379	-15.764	yang1287	AU	yang1287
Dakaka	daka1243	NA	168.013	-16.2696	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/ambr1240/port1292/port1293	VU	aust1307
Dakka	dakk1238	NA	119.235	-3.33671	aust1307/mala1545/sout2923/nort2894/pitu1237	ID	aust1307
Dampelas	damp1237	NA	120.219	0.70234	aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925	ID	aust1307
Paakantyi	darl1243	NA	142.695	-32.7021	pama1250/yarl1237	AU	pama1250
Daro-Matu Melanau	daro1239	NA	111.536	2.54435	aust1307/mala1545/nort3253/sara1342/mela1262/mela1255	MY	aust1307
Davawenyo	dava1245	NA	126.458	7.22613	aust1307/mala1545/grea1284/cent2246/mans1261	PH	aust1307
Dayi	dayi1244	NA	136.22	-13.1806	pama1250/yuul1239/sout3142/sout3149	AU	pama1250
Dehu	dehu1237	NA	167.229	-20.8892	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/loya1239	NC	aust1307
Dhalandji	dhal1245	NA	114.937	-22.196	pama1250/sout3134/pilb1234/kany1246/thal1243	AU	pama1250
Dhangu	dhan1270	NA	135.752	-11.9493	pama1250/yuul1239/sout3142/sout3149	AU	pama1250
Dhargari	dhar1247	NA	114.847	-24.0601	pama1250/sout3134/pilb1234/mant1266/wari1270	AU	pama1250
Dharumbal	dhar1248	NA	150.593	-23.307	pama1250/rock1234	AU	pama1250
